Date,Metric,Price,Country
2026-05-08,Wind Offshore Forecast,11394.4,FR
2026-04-28,Baseload,83.23,DK_1
2026-04-29,Baseload,73.58,DK_1
2026-04-30,Baseload,72.95,DK_1
2026-05-01,Baseload,66.2,DK_1
2026-05-02,Baseload,71.98,DK_1
2026-05-03,Baseload,87.98,DK_1
2026-05-04,Baseload,124.1,DK_1
2026-05-05,Baseload,128.2,DK_1
2026-05-06,Baseload,122.44,DK_1
2026-05-07,Baseload,135.85,DK_1
2026-05-08,Baseload,107.65,DK_1
2026-04-28,Solar Generation,25135.16,DK_1
2026-04-29,Solar Generation,83382.34,DK_1
2026-04-30,Solar Generation,70251.22,DK_1
2026-05-01,Solar Generation,62836.03,DK_1
2026-05-02,Solar Generation,52296.96,DK_1
2026-05-03,Solar Generation,47496.86,DK_1
2026-05-04,Solar Generation,92561.32,DK_1
2026-05-05,Solar Generation,88186.97,DK_1
2026-05-06,Solar Generation,99391.88,DK_1
2026-05-07,Solar Generation,80038.1,DK_1
2026-04-28,Solar Capture,34.04,DK_1
2026-04-29,Solar Capture,23.21,DK_1
2026-04-30,Solar Capture,21.6,DK_1
2026-05-01,Solar Capture,14.74,DK_1
2026-05-02,Solar Capture,14.61,DK_1
2026-05-03,Solar Capture,44.95,DK_1
2026-05-04,Solar Capture,98.16,DK_1
2026-05-05,Solar Capture,114.43,DK_1
2026-05-06,Solar Capture,109.5,DK_1
2026-05-07,Solar Capture,116.77,DK_1
2026-04-28,Wind Onshore Generation,13013.44,DK_1
2026-04-29,Wind Onshore Generation,15333.9,DK_1
2026-04-30,Wind Onshore Generation,34963.56,DK_1
2026-05-01,Wind Onshore Generation,38700.66,DK_1
2026-05-02,Wind Onshore Generation,84245.9,DK_1
2026-05-03,Wind Onshore Generation,21411.02,DK_1
2026-05-04,Wind Onshore Generation,96834.23,DK_1
2026-05-05,Wind Onshore Generation,33269.6,DK_1
2026-05-06,Wind Onshore Generation,32064.36,DK_1
2026-05-07,Wind Onshore Generation,6325.4,DK_1
2026-04-28,Wind Onshore Capture,83.6,DK_1
2026-04-29,Wind Onshore Capture,79.28,DK_1
2026-04-30,Wind Onshore Capture,68.76,DK_1
2026-05-01,Wind Onshore Capture,62.94,DK_1
2026-05-02,Wind Onshore Capture,71.09,DK_1
2026-05-03,Wind Onshore Capture,92.82,DK_1
2026-05-04,Wind Onshore Capture,122.09,DK_1
2026-05-05,Wind Onshore Capture,130.26,DK_1
2026-05-06,Wind Onshore Capture,124.62,DK_1
2026-05-07,Wind Onshore Capture,119.0,DK_1
2026-04-28,Wind Offshore Generation,23013.12,DK_1
2026-04-29,Wind Offshore Generation,4804.71,DK_1
2026-04-30,Wind Offshore Generation,9520.4,DK_1
2026-05-01,Wind Offshore Generation,37839.41,DK_1
2026-05-02,Wind Offshore Generation,76904.67,DK_1
2026-05-03,Wind Offshore Generation,11259.0,DK_1
2026-05-04,Wind Offshore Generation,66510.07,DK_1
2026-05-05,Wind Offshore Generation,26841.01,DK_1
2026-05-06,Wind Offshore Generation,49380.46,DK_1
2026-05-07,Wind Offshore Generation,3951.99,DK_1
2026-04-28,Wind Offshore Capture,86.07,DK_1
2026-04-29,Wind Offshore Capture,101.88,DK_1
2026-04-30,Wind Offshore Capture,96.3,DK_1
2026-05-01,Wind Offshore Capture,84.48,DK_1
2026-05-02,Wind Offshore Capture,90.01,DK_1
2026-05-03,Wind Offshore Capture,109.2,DK_1
2026-05-04,Wind Offshore Capture,125.09,DK_1
2026-05-05,Wind Offshore Capture,133.89,DK_1
2026-05-06,Wind Offshore Capture,122.32,DK_1
2026-05-07,Wind Offshore Capture,119.99,DK_1
2026-04-28,Solar Forecast,21119.3,DK_1
2026-04-29,Solar Forecast,64000.23,DK_1
2026-04-30,Solar Forecast,60783.48,DK_1
2026-05-01,Solar Forecast,58275.11,DK_1
2026-05-02,Solar Forecast,53467.77,DK_1
2026-05-03,Solar Forecast,36708.83,DK_1
2026-05-04,Solar Forecast,75252.9,DK_1
2026-05-05,Solar Forecast,73513.75,DK_1
2026-05-06,Solar Forecast,80912.42,DK_1
2026-05-07,Solar Forecast,79221.26,DK_1
2026-04-28,Wind Onshore Forecast,7989.67,DK_1
2026-04-29,Wind Onshore Forecast,14972.33,DK_1
2026-04-30,Wind Onshore Forecast,32065.5,DK_1
2026-05-01,Wind Onshore Forecast,33316.5,DK_1
2026-05-02,Wind Onshore Forecast,66694.83,DK_1
2026-05-03,Wind Onshore Forecast,22160.33,DK_1
2026-05-04,Wind Onshore Forecast,79690.67,DK_1
2026-05-05,Wind Onshore Forecast,36236.0,DK_1
2026-05-06,Wind Onshore Forecast,30868.5,DK_1
2026-05-07,Wind Onshore Forecast,8575.83,DK_1
2026-04-28,Wind Offshore Forecast,13864.17,DK_1
2026-04-29,Wind Offshore Forecast,9742.0,DK_1
2026-04-30,Wind Offshore Forecast,8934.0,DK_1
2026-05-01,Wind Offshore Forecast,38138.17,DK_1
2026-05-02,Wind Offshore Forecast,58280.83,DK_1
2026-05-03,Wind Offshore Forecast,16582.0,DK_1
2026-05-04,Wind Offshore Forecast,42831.5,DK_1
2026-05-05,Wind Offshore Forecast,30252.67,DK_1
2026-05-06,Wind Offshore Forecast,46583.67,DK_1
2026-05-07,Wind Offshore Forecast,0.0,DK_1
2026-04-28,Baseload,103.22,PL
2026-04-29,Baseload,82.11,PL
2026-04-30,Baseload,86.29,PL
2026-05-01,Baseload,12.25,PL
2026-05-02,Baseload,61.43,PL
2026-05-03,Baseload,68.67,PL
2026-05-04,Baseload,117.36,PL
2026-05-05,Baseload,122.77,PL
2026-05-06,Baseload,116.04,PL
2026-05-07,Baseload,135.84,PL
2026-05-08,Baseload,120.73,PL
2026-04-28,Solar Generation,92404.77,PL
2026-04-29,Solar Generation,420391.25,PL
2026-04-30,Solar Generation,431899.32,PL
2026-05-01,Solar Generation,356121.19,PL
2026-05-02,Solar Generation,439354.54,PL
2026-05-03,Solar Generation,376934.31,PL
2026-05-04,Solar Generation,420726.61,PL
2026-05-05,Solar Generation,362698.36,PL
2026-05-06,Solar Generation,348728.02,PL
2026-05-07,Solar Generation,194896.71,PL
2026-04-28,Solar Capture,36.81,PL
2026-04-29,Solar Capture,40.23,PL
2026-04-30,Solar Capture,32.91,PL
2026-05-01,Solar Capture,-128.16,PL
2026-05-02,Solar Capture,-20.25,PL
2026-05-03,Solar Capture,8.61,PL
2026-05-04,Solar Capture,72.15,PL
2026-05-05,Solar Capture,98.12,PL
2026-05-06,Solar Capture,98.06,PL
2026-05-07,Solar Capture,119.39,PL
2026-04-28,Wind Onshore Generation,78808.36,PL
2026-04-29,Wind Onshore Generation,182170.72,PL
2026-04-30,Wind Onshore Generation,79753.58,PL
2026-05-01,Wind Onshore Generation,61955.81,PL
2026-05-02,Wind Onshore Generation,98189.42,PL
2026-05-03,Wind Onshore Generation,281153.91,PL
2026-05-04,Wind Onshore Generation,259039.84,PL
2026-05-05,Wind Onshore Generation,132441.8,PL
2026-05-06,Wind Onshore Generation,234957.74,PL
2026-05-07,Wind Onshore Generation,109917.76,PL
2026-04-28,Wind Onshore Capture,104.37,PL
2026-04-29,Wind Onshore Capture,75.21,PL
2026-04-30,Wind Onshore Capture,83.98,PL
2026-05-01,Wind Onshore Capture,53.62,PL
2026-05-02,Wind Onshore Capture,109.53,PL
2026-05-03,Wind Onshore Capture,95.56,PL
2026-05-04,Wind Onshore Capture,113.32,PL
2026-05-05,Wind Onshore Capture,129.91,PL
2026-05-06,Wind Onshore Capture,113.66,PL
2026-05-07,Wind Onshore Capture,123.73,PL
2026-04-28,Solar Forecast,107293.19,PL
2026-04-29,Solar Forecast,497723.15,PL
2026-04-30,Solar Forecast,482127.12,PL
2026-05-01,Solar Forecast,526536.94,PL
2026-05-02,Solar Forecast,506445.23,PL
2026-05-03,Solar Forecast,458047.05,PL
2026-05-04,Solar Forecast,454073.52,PL
2026-05-05,Solar Forecast,404682.53,PL
2026-05-06,Solar Forecast,371783.07,PL
2026-05-07,Solar Forecast,266782.46,PL
2026-04-28,Wind Onshore Forecast,65415.35,PL
2026-04-29,Wind Onshore Forecast,190685.59,PL
2026-04-30,Wind Onshore Forecast,79043.85,PL
2026-05-01,Wind Onshore Forecast,69897.45,PL
2026-05-02,Wind Onshore Forecast,112831.56,PL
2026-05-03,Wind Onshore Forecast,319183.63,PL
2026-05-04,Wind Onshore Forecast,278046.99,PL
2026-05-05,Wind Onshore Forecast,106435.22,PL
2026-05-06,Wind Onshore Forecast,304784.93,PL
2026-05-07,Wind Onshore Forecast,188376.09,PL
2026-04-28,Baseload,70.45,NL
2026-04-29,Baseload,60.12,NL
2026-04-30,Baseload,66.67,NL
2026-05-01,Baseload,1.24,NL
2026-05-02,Baseload,76.82,NL
2026-05-03,Baseload,89.82,NL
2026-05-04,Baseload,127.62,NL
2026-05-05,Baseload,123.01,NL
2026-05-06,Baseload,121.78,NL
2026-05-07,Baseload,130.51,NL
2026-05-08,Baseload,102.54,NL
2026-04-28,Solar Generation,994.66,NL
2026-04-29,Solar Generation,1874.87,NL
2026-04-30,Solar Generation,2472.48,NL
2026-05-01,Solar Generation,4080.77,NL
2026-05-02,Solar Generation,2490.05,NL
2026-05-03,Solar Generation,3926.9,NL
2026-05-04,Solar Generation,3124.31,NL
2026-05-05,Solar Generation,2432.12,NL
2026-05-06,Solar Generation,2002.32,NL
2026-05-07,Solar Generation,5963.67,NL
2026-04-28,Solar Capture,56.29,NL
2026-04-29,Solar Capture,60.34,NL
2026-04-30,Solar Capture,51.86,NL
2026-05-01,Solar Capture,-68.34,NL
2026-05-02,Solar Capture,55.93,NL
2026-05-03,Solar Capture,42.17,NL
2026-05-04,Solar Capture,106.28,NL
2026-05-05,Solar Capture,110.24,NL
2026-05-06,Solar Capture,115.77,NL
2026-05-07,Solar Capture,106.14,NL
2026-04-28,Wind Onshore Generation,23221.85,NL
2026-04-29,Wind Onshore Generation,49258.2,NL
2026-04-30,Wind Onshore Generation,48207.2,NL
2026-05-01,Wind Onshore Generation,26915.24,NL
2026-05-02,Wind Onshore Generation,12141.96,NL
2026-05-03,Wind Onshore Generation,8193.66,NL
2026-05-04,Wind Onshore Generation,6721.53,NL
2026-05-05,Wind Onshore Generation,23070.01,NL
2026-05-06,Wind Onshore Generation,39619.93,NL
2026-05-07,Wind Onshore Generation,9638.56,NL
2026-04-28,Wind Onshore Capture,80.34,NL
2026-04-29,Wind Onshore Capture,77.8,NL
2026-04-30,Wind Onshore Capture,78.37,NL
2026-05-01,Wind Onshore Capture,62.95,NL
2026-05-02,Wind Onshore Capture,97.27,NL
2026-05-03,Wind Onshore Capture,90.75,NL
2026-05-04,Wind Onshore Capture,147.6,NL
2026-05-05,Wind Onshore Capture,122.92,NL
2026-05-06,Wind Onshore Capture,121.29,NL
2026-05-07,Wind Onshore Capture,117.82,NL
2026-04-28,Wind Offshore Generation,134834.96,NL
2026-04-29,Wind Offshore Generation,298114.76,NL
2026-04-30,Wind Offshore Generation,297728.69,NL
2026-05-01,Wind Offshore Generation,144571.81,NL
2026-05-02,Wind Offshore Generation,47815.15,NL
2026-05-03,Wind Offshore Generation,57456.88,NL
2026-05-04,Wind Offshore Generation,47286.21,NL
2026-05-05,Wind Offshore Generation,166360.13,NL
2026-05-06,Wind Offshore Generation,219342.12,NL
2026-05-07,Wind Offshore Generation,61875.86,NL
2026-04-28,Wind Offshore Capture,79.31,NL
2026-04-29,Wind Offshore Capture,82.25,NL
2026-04-30,Wind Offshore Capture,84.68,NL
2026-05-01,Wind Offshore Capture,69.21,NL
2026-05-02,Wind Offshore Capture,72.7,NL
2026-05-03,Wind Offshore Capture,90.8,NL
2026-05-04,Wind Offshore Capture,147.92,NL
2026-05-05,Wind Offshore Capture,122.06,NL
2026-05-06,Wind Offshore Capture,122.06,NL
2026-05-07,Wind Offshore Capture,118.61,NL
2026-04-28,Solar Forecast,54727.0,NL
2026-04-29,Solar Forecast,161065.0,NL
2026-04-30,Solar Forecast,162183.0,NL
2026-05-01,Solar Forecast,162467.0,NL
2026-05-02,Solar Forecast,124397.0,NL
2026-05-03,Solar Forecast,66394.0,NL
2026-05-04,Solar Forecast,119272.0,NL
2026-05-05,Solar Forecast,75624.0,NL
2026-05-06,Solar Forecast,75691.0,NL
2026-05-07,Solar Forecast,123442.0,NL
2026-05-08,Solar Forecast,75718.0,NL
2026-04-28,Wind Onshore Forecast,83063.0,NL
2026-04-29,Wind Onshore Forecast,199167.0,NL
2026-04-30,Wind Onshore Forecast,182303.0,NL
2026-05-01,Wind Onshore Forecast,139832.0,NL
2026-05-02,Wind Onshore Forecast,69602.0,NL
2026-05-03,Wind Onshore Forecast,45422.0,NL
2026-05-04,Wind Onshore Forecast,36831.0,NL
2026-05-05,Wind Onshore Forecast,95443.0,NL
2026-05-06,Wind Onshore Forecast,110332.0,NL
2026-05-07,Wind Onshore Forecast,39441.0,NL
2026-05-08,Wind Onshore Forecast,24853.0,NL
2026-04-28,Wind Offshore Forecast,37980.0,NL
2026-04-29,Wind Offshore Forecast,89089.0,NL
2026-04-30,Wind Offshore Forecast,90605.0,NL
2026-05-01,Wind Offshore Forecast,55088.0,NL
2026-05-02,Wind Offshore Forecast,24765.0,NL
2026-05-03,Wind Offshore Forecast,17142.0,NL
2026-05-04,Wind Offshore Forecast,19313.0,NL
2026-05-05,Wind Offshore Forecast,50843.0,NL
2026-05-06,Wind Offshore Forecast,54172.0,NL
2026-05-07,Wind Offshore Forecast,13869.0,NL
2026-05-08,Wind Offshore Forecast,7471.0,NL
2026-04-28,Baseload,68.47,EE
2026-04-29,Baseload,84.24,EE
2026-04-30,Baseload,79.32,EE
2026-05-01,Baseload,14.19,EE
2026-05-02,Baseload,5.48,EE
2026-05-03,Baseload,49.76,EE
2026-05-04,Baseload,82.63,EE
2026-05-05,Baseload,60.44,EE
2026-05-06,Baseload,100.84,EE
2026-05-07,Baseload,133.07,EE
2026-05-08,Baseload,101.56,EE
2026-04-28,Solar Generation,629.28,EE
2026-04-29,Solar Generation,22306.01,EE
2026-04-30,Solar Generation,11366.72,EE
2026-05-01,Solar Generation,21894.93,EE
2026-05-02,Solar Generation,23708.2,EE
2026-05-03,Solar Generation,20413.11,EE
2026-05-04,Solar Generation,13697.88,EE
2026-05-05,Solar Generation,28993.39,EE
2026-05-06,Solar Generation,27202.3,EE
2026-05-07,Solar Generation,18921.1,EE
2026-04-28,Solar Capture,29.83,EE
2026-04-29,Solar Capture,46.03,EE
2026-04-30,Solar Capture,59.77,EE
2026-05-01,Solar Capture,5.7,EE
2026-05-02,Solar Capture,2.56,EE
2026-05-03,Solar Capture,37.71,EE
2026-05-04,Solar Capture,71.03,EE
2026-05-05,Solar Capture,44.81,EE
2026-05-06,Solar Capture,93.37,EE
2026-05-07,Solar Capture,120.65,EE
2026-04-28,Wind Onshore Generation,5259.6,EE
2026-04-29,Wind Onshore Generation,15051.1,EE
2026-04-30,Wind Onshore Generation,8813.3,EE
2026-05-01,Wind Onshore Generation,5582.7,EE
2026-05-02,Wind Onshore Generation,17367.5,EE
2026-05-03,Wind Onshore Generation,10608.4,EE
2026-05-04,Wind Onshore Generation,8106.8,EE
2026-05-05,Wind Onshore Generation,16412.8,EE
2026-05-06,Wind Onshore Generation,5897.1,EE
2026-05-07,Wind Onshore Generation,5454.7,EE
2026-04-28,Wind Onshore Capture,55.86,EE
2026-04-29,Wind Onshore Capture,91.02,EE
2026-04-30,Wind Onshore Capture,81.2,EE
2026-05-01,Wind Onshore Capture,17.4,EE
2026-05-02,Wind Onshore Capture,7.88,EE
2026-05-03,Wind Onshore Capture,24.45,EE
2026-05-04,Wind Onshore Capture,58.66,EE
2026-05-05,Wind Onshore Capture,54.23,EE
2026-05-06,Wind Onshore Capture,104.88,EE
2026-05-07,Wind Onshore Capture,117.18,EE
2026-04-28,Solar Forecast,659.02,EE
2026-04-29,Solar Forecast,4657.8,EE
2026-04-30,Solar Forecast,1969.0,EE
2026-05-01,Solar Forecast,5084.1,EE
2026-05-02,Solar Forecast,5243.42,EE
2026-05-03,Solar Forecast,4156.2,EE
2026-05-04,Solar Forecast,2698.45,EE
2026-05-05,Solar Forecast,4804.35,EE
2026-05-06,Solar Forecast,4946.48,EE
2026-05-07,Solar Forecast,3595.82,EE
2026-05-08,Solar Forecast,5363.35,EE
2026-04-28,Wind Onshore Forecast,1553.15,EE
2026-04-29,Wind Onshore Forecast,5487.98,EE
2026-04-30,Wind Onshore Forecast,2585.62,EE
2026-05-01,Wind Onshore Forecast,2298.32,EE
2026-05-02,Wind Onshore Forecast,4463.02,EE
2026-05-03,Wind Onshore Forecast,3824.8,EE
2026-05-04,Wind Onshore Forecast,3317.7,EE
2026-05-05,Wind Onshore Forecast,5975.58,EE
2026-05-06,Wind Onshore Forecast,3175.8,EE
2026-05-07,Wind Onshore Forecast,3944.7,EE
2026-05-08,Wind Onshore Forecast,2689.98,EE
2026-04-28,Baseload,83.15,DK_2
2026-04-29,Baseload,83.44,DK_2
2026-04-30,Baseload,76.65,DK_2
2026-05-01,Baseload,66.35,DK_2
2026-05-02,Baseload,68.54,DK_2
2026-05-03,Baseload,85.57,DK_2
2026-05-04,Baseload,125.54,DK_2
2026-05-05,Baseload,128.86,DK_2
2026-05-06,Baseload,121.49,DK_2
2026-05-07,Baseload,136.28,DK_2
2026-05-08,Baseload,107.69,DK_2
2026-04-28,Solar Generation,9776.89,DK_2
2026-04-29,Solar Generation,34234.16,DK_2
2026-04-30,Solar Generation,38714.2,DK_2
2026-05-01,Solar Generation,34826.24,DK_2
2026-05-02,Solar Generation,31915.99,DK_2
2026-05-03,Solar Generation,25426.67,DK_2
2026-05-04,Solar Generation,31345.88,DK_2
2026-05-05,Solar Generation,34508.78,DK_2
2026-05-06,Solar Generation,32574.7,DK_2
2026-05-07,Solar Generation,29111.45,DK_2
2026-04-28,Solar Capture,32.86,DK_2
2026-04-29,Solar Capture,40.06,DK_2
2026-04-30,Solar Capture,22.2,DK_2
2026-05-01,Solar Capture,10.32,DK_2
2026-05-02,Solar Capture,11.45,DK_2
2026-05-03,Solar Capture,40.78,DK_2
2026-05-04,Solar Capture,94.42,DK_2
2026-05-05,Solar Capture,114.2,DK_2
2026-05-06,Solar Capture,107.73,DK_2
2026-05-07,Solar Capture,118.37,DK_2
2026-04-28,Wind Onshore Generation,5144.24,DK_2
2026-04-29,Wind Onshore Generation,2218.11,DK_2
2026-04-30,Wind Onshore Generation,4122.58,DK_2
2026-05-01,Wind Onshore Generation,2441.66,DK_2
2026-05-02,Wind Onshore Generation,9731.42,DK_2
2026-05-03,Wind Onshore Generation,2306.66,DK_2
2026-05-04,Wind Onshore Generation,14254.83,DK_2
2026-05-05,Wind Onshore Generation,4059.31,DK_2
2026-05-06,Wind Onshore Generation,10659.26,DK_2
2026-05-07,Wind Onshore Generation,1168.97,DK_2
2026-04-28,Wind Onshore Capture,67.81,DK_2
2026-04-29,Wind Onshore Capture,84.57,DK_2
2026-04-30,Wind Onshore Capture,54.13,DK_2
2026-05-01,Wind Onshore Capture,95.13,DK_2
2026-05-02,Wind Onshore Capture,66.78,DK_2
2026-05-03,Wind Onshore Capture,110.33,DK_2
2026-05-04,Wind Onshore Capture,116.97,DK_2
2026-05-05,Wind Onshore Capture,132.32,DK_2
2026-05-06,Wind Onshore Capture,119.5,DK_2
2026-05-07,Wind Onshore Capture,122.27,DK_2
2026-04-28,Wind Offshore Generation,9727.34,DK_2
2026-04-29,Wind Offshore Generation,5245.24,DK_2
2026-04-30,Wind Offshore Generation,12509.9,DK_2
2026-05-01,Wind Offshore Generation,4215.41,DK_2
2026-05-02,Wind Offshore Generation,19171.0,DK_2
2026-05-03,Wind Offshore Generation,8143.12,DK_2
2026-05-04,Wind Offshore Generation,39972.81,DK_2
2026-05-05,Wind Offshore Generation,10583.45,DK_2
2026-05-06,Wind Offshore Generation,36557.86,DK_2
2026-05-07,Wind Offshore Generation,4901.02,DK_2
2026-04-28,Wind Offshore Capture,89.53,DK_2
2026-04-29,Wind Offshore Capture,107.5,DK_2
2026-04-30,Wind Offshore Capture,88.53,DK_2
2026-05-01,Wind Offshore Capture,107.07,DK_2
2026-05-02,Wind Offshore Capture,74.23,DK_2
2026-05-03,Wind Offshore Capture,121.41,DK_2
2026-05-04,Wind Offshore Capture,120.99,DK_2
2026-05-05,Wind Offshore Capture,139.94,DK_2
2026-05-06,Wind Offshore Capture,120.7,DK_2
2026-05-07,Wind Offshore Capture,130.8,DK_2
2026-04-28,Solar Forecast,7849.66,DK_2
2026-04-29,Solar Forecast,31454.57,DK_2
2026-04-30,Solar Forecast,31603.93,DK_2
2026-05-01,Solar Forecast,29856.82,DK_2
2026-05-02,Solar Forecast,29455.57,DK_2
2026-05-03,Solar Forecast,22743.91,DK_2
2026-05-04,Solar Forecast,26423.68,DK_2
2026-05-05,Solar Forecast,28691.59,DK_2
2026-05-06,Solar Forecast,25426.91,DK_2
2026-05-07,Solar Forecast,30280.34,DK_2
2026-04-28,Wind Onshore Forecast,3781.5,DK_2
2026-04-29,Wind Onshore Forecast,2564.83,DK_2
2026-04-30,Wind Onshore Forecast,4198.67,DK_2
2026-05-01,Wind Onshore Forecast,3032.0,DK_2
2026-05-02,Wind Onshore Forecast,10836.33,DK_2
2026-05-03,Wind Onshore Forecast,2515.83,DK_2
2026-05-04,Wind Onshore Forecast,8524.0,DK_2
2026-05-05,Wind Onshore Forecast,4248.33,DK_2
2026-05-06,Wind Onshore Forecast,8439.33,DK_2
2026-05-07,Wind Onshore Forecast,2796.83,DK_2
2026-04-28,Wind Offshore Forecast,10774.33,DK_2
2026-04-29,Wind Offshore Forecast,6608.33,DK_2
2026-04-30,Wind Offshore Forecast,18609.83,DK_2
2026-05-01,Wind Offshore Forecast,9702.0,DK_2
2026-05-02,Wind Offshore Forecast,35583.17,DK_2
2026-05-03,Wind Offshore Forecast,14081.33,DK_2
2026-05-04,Wind Offshore Forecast,32363.67,DK_2
2026-05-05,Wind Offshore Forecast,10948.17,DK_2
2026-05-06,Wind Offshore Forecast,33354.83,DK_2
2026-05-07,Wind Offshore Forecast,0.0,DK_2
2026-04-28,Baseload,82.17,LV
2026-04-29,Baseload,84.65,LV
2026-04-30,Baseload,86.36,LV
2026-05-01,Baseload,13.94,LV
2026-05-02,Baseload,5.07,LV
2026-05-03,Baseload,44.0,LV
2026-05-04,Baseload,93.96,LV
2026-05-05,Baseload,91.78,LV
2026-05-06,Baseload,114.47,LV
2026-05-07,Baseload,133.1,LV
2026-05-08,Baseload,96.77,LV
2026-04-28,Solar Generation,631.0,LV
2026-04-29,Solar Generation,8619.0,LV
2026-04-30,Solar Generation,4541.0,LV
2026-05-01,Solar Generation,5784.0,LV
2026-05-02,Solar Generation,4842.0,LV
2026-05-03,Solar Generation,7400.0,LV
2026-05-04,Solar Generation,6962.0,LV
2026-05-05,Solar Generation,10598.0,LV
2026-05-06,Solar Generation,7883.0,LV
2026-05-07,Solar Generation,4619.0,LV
2026-05-08,Solar Generation,0.0,LV
2026-04-28,Solar Capture,10.78,LV
2026-04-29,Solar Capture,61.96,LV
2026-04-30,Solar Capture,69.51,LV
2026-05-01,Solar Capture,7.14,LV
2026-05-02,Solar Capture,1.81,LV
2026-05-03,Solar Capture,16.59,LV
2026-05-04,Solar Capture,76.4,LV
2026-05-05,Solar Capture,72.16,LV
2026-05-06,Solar Capture,107.51,LV
2026-05-07,Solar Capture,129.31,LV
2026-04-28,Wind Onshore Generation,759.0,LV
2026-04-29,Wind Onshore Generation,1046.0,LV
2026-04-30,Wind Onshore Generation,774.0,LV
2026-05-01,Wind Onshore Generation,770.0,LV
2026-05-02,Wind Onshore Generation,1593.0,LV
2026-05-03,Wind Onshore Generation,1784.0,LV
2026-05-04,Wind Onshore Generation,1712.0,LV
2026-05-05,Wind Onshore Generation,854.0,LV
2026-05-06,Wind Onshore Generation,803.0,LV
2026-05-07,Wind Onshore Generation,948.0,LV
2026-05-08,Wind Onshore Generation,0.0,LV
2026-04-28,Wind Onshore Capture,70.69,LV
2026-04-29,Wind Onshore Capture,85.9,LV
2026-04-30,Wind Onshore Capture,108.05,LV
2026-05-01,Wind Onshore Capture,25.5,LV
2026-05-02,Wind Onshore Capture,6.63,LV
2026-05-03,Wind Onshore Capture,28.24,LV
2026-05-04,Wind Onshore Capture,81.8,LV
2026-05-05,Wind Onshore Capture,80.55,LV
2026-05-06,Wind Onshore Capture,111.87,LV
2026-05-07,Wind Onshore Capture,125.23,LV
2026-04-28,Solar Forecast,5191.4,LV
2026-04-29,Solar Forecast,37070.5,LV
2026-04-30,Solar Forecast,18111.1,LV
2026-05-01,Solar Forecast,22442.7,LV
2026-05-02,Solar Forecast,19346.9,LV
2026-05-03,Solar Forecast,29852.1,LV
2026-05-04,Solar Forecast,28309.8,LV
2026-05-05,Solar Forecast,41915.4,LV
2026-05-06,Solar Forecast,32008.2,LV
2026-05-07,Solar Forecast,20788.8,LV
2026-05-08,Solar Forecast,34965.5,LV
2026-04-28,Wind Onshore Forecast,3839.8,LV
2026-04-29,Wind Onshore Forecast,5822.1,LV
2026-04-30,Wind Onshore Forecast,3643.6,LV
2026-05-01,Wind Onshore Forecast,2420.3,LV
2026-05-02,Wind Onshore Forecast,5019.3,LV
2026-05-03,Wind Onshore Forecast,5421.9,LV
2026-05-04,Wind Onshore Forecast,5722.3,LV
2026-05-05,Wind Onshore Forecast,2355.3,LV
2026-05-06,Wind Onshore Forecast,2446.8,LV
2026-05-07,Wind Onshore Forecast,5554.5,LV
2026-05-08,Wind Onshore Forecast,3014.8,LV
2026-04-28,Baseload,33.76,FI
2026-04-29,Baseload,65.52,FI
2026-04-30,Baseload,56.52,FI
2026-05-01,Baseload,11.53,FI
2026-05-02,Baseload,5.48,FI
2026-05-03,Baseload,45.73,FI
2026-05-04,Baseload,53.37,FI
2026-05-05,Baseload,44.33,FI
2026-05-06,Baseload,90.98,FI
2026-05-07,Baseload,133.07,FI
2026-05-08,Baseload,106.88,FI
2026-04-28,Solar Generation,4549.86,FI
2026-04-29,Solar Generation,36699.43,FI
2026-04-30,Solar Generation,26157.15,FI
2026-05-01,Solar Generation,37391.02,FI
2026-05-02,Solar Generation,36179.36,FI
2026-05-03,Solar Generation,32346.16,FI
2026-05-04,Solar Generation,22541.48,FI
2026-05-05,Solar Generation,30643.38,FI
2026-05-06,Solar Generation,36883.62,FI
2026-05-07,Solar Generation,35729.62,FI
2026-04-28,Solar Capture,10.9,FI
2026-04-29,Solar Capture,45.4,FI
2026-04-30,Solar Capture,41.86,FI
2026-05-01,Solar Capture,4.94,FI
2026-05-02,Solar Capture,1.87,FI
2026-05-03,Solar Capture,34.5,FI
2026-05-04,Solar Capture,62.39,FI
2026-05-05,Solar Capture,40.69,FI
2026-05-06,Solar Capture,92.37,FI
2026-05-07,Solar Capture,121.65,FI
2026-04-28,Wind Onshore Generation,141099.7,FI
2026-04-29,Wind Onshore Generation,179227.11,FI
2026-04-30,Wind Onshore Generation,142677.25,FI
2026-05-01,Wind Onshore Generation,235198.9,FI
2026-05-02,Wind Onshore Generation,200017.7,FI
2026-05-03,Wind Onshore Generation,148394.12,FI
2026-05-04,Wind Onshore Generation,103127.48,FI
2026-05-05,Wind Onshore Generation,306235.3,FI
2026-05-06,Wind Onshore Generation,263666.45,FI
2026-05-07,Wind Onshore Generation,104089.1,FI
2026-04-28,Wind Onshore Capture,29.11,FI
2026-04-29,Wind Onshore Capture,61.22,FI
2026-04-30,Wind Onshore Capture,54.51,FI
2026-05-01,Wind Onshore Capture,11.3,FI
2026-05-02,Wind Onshore Capture,5.47,FI
2026-05-03,Wind Onshore Capture,37.56,FI
2026-05-04,Wind Onshore Capture,51.85,FI
2026-05-05,Wind Onshore Capture,44.18,FI
